datetime,radiation,windspeed_100m,total_substation,total_solar_part,total_wind_part,lat,lon,solar_on,wind_on,Hour,Minute,var0,var1,var2,sem0,sem1,sem2,min0,min1,max0,max1
2021-08-07 14:45:00+00:00,355264.875,7.333949447,-15.54,-3.7,0,53.0237249,5.6512546,1,0,14,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 15:00:00+00:00,303628.75,7.910958767,-22.72,-7.82,0,53.0237249,5.6512546,1,0,15,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 15:15:00+00:00,251992.625,6.87412101,-16.38,-6.28,0,53.0237249,5.6512546,1,0,15,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 15:30:00+00:00,200356.5,5.837283254,-7.22,-2.28,0,53.0237249,5.6512546,1,0,15,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 15:45:00+00:00,228538.875,4.800445497,-7.73,-1.63,0,53.0237249,5.6512546,1,0,15,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 16:00:00+00:00,256721.25,3.76360774,-6.99,-1.41,0,53.0237249,5.6512546,1,0,16,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 16:15:00+00:00,284903.625,4.908116639,-1.32,-1.17,0,53.0237249,5.6512546,1,0,16,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 16:30:00+00:00,313086.0,6.052625537,7.81,-0.75,0,53.0237249,5.6512546,1,0,16,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 16:45:00+00:00,266578.3164,7.197134435,11.0,-0.49,0,53.0237249,5.6512546,1,0,16,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 17:00:00+00:00,220070.6328,8.341643333,13.34,-0.52,0,53.0237249,5.6512546,1,0,17,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 17:15:00+00:00,173562.9492,8.893933535,15.53,-0.43,0,53.0237249,5.6512546,1,0,17,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 17:30:00+00:00,127055.2656,9.446223736,16.91,-0.27,0,53.0237249,5.6512546,1,0,17,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 17:45:00+00:00,95325.12695,9.998513937,15.86,-0.29,0,53.0237249,5.6512546,1,0,17,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 18:00:00+00:00,63594.98828,10.55080414,15.74,0.03,0,53.0237249,5.6512546,1,0,18,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 18:15:00+00:00,31864.84961,10.61293554,15.09,0.08,0,53.0237249,5.6512546,1,0,18,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 18:30:00+00:00,134.7109375,10.67506695,16.17,0.07,0,53.0237249,5.6512546,1,0,18,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 18:45:00+00:00,99.26757813,10.73719835,18.38,0.07,0,53.0237249,5.6512546,1,0,18,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 19:00:00+00:00,63.82421875,10.79932976,19.19,0.07,0,53.0237249,5.6512546,1,0,19,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 19:15:00+00:00,28.38085938,10.38412666,19.05,0.07,0,53.0237249,5.6512546,1,0,19,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 19:30:00+00:00,-7.0625,9.968923569,19.33,0.07,0,53.0237249,5.6512546,1,0,19,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 19:45:00+00:00,-5.296875,9.553720474,19.22,0.05,0,53.0237249,5.6512546,1,0,19,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 20:00:00+00:00,-3.53125,9.13851738,16.65,0.07,0,53.0237249,5.6512546,1,0,20,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 20:15:00+00:00,-1.765625,9.54126811,11.48,-2.52,0,53.0237249,5.6512546,1,0,20,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 20:30:00+00:00,0.0,9.944018841,11.78,-1.35,0,53.0237249,5.6512546,1,0,20,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 20:45:00+00:00,0.0,10.34676957,10.93,-1.67,0,53.0237249,5.6512546,1,0,20,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 21:00:00+00:00,0.0,10.7495203,7.26,-1.46,0,53.0237249,5.6512546,1,0,21,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 21:15:00+00:00,0.0,10.87680793,7.21,-2.46,0,53.0237249,5.6512546,1,0,21,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 21:30:00+00:00,0.0,11.00409555,14.09,-0.38,0,53.0237249,5.6512546,1,0,21,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 21:45:00+00:00,0.0,11.13138318,16.07,-0.6,0,53.0237249,5.6512546,1,0,21,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 22:00:00+00:00,0.0,11.25867081,16.51,-0.26,0,53.0237249,5.6512546,1,0,22,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 22:15:00+00:00,0.0,10.52982068,15.45,-1.03,0,53.0237249,5.6512546,1,0,22,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 22:30:00+00:00,0.0,9.800970554,13.4,-1.05,0,53.0237249,5.6512546,1,0,22,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 22:45:00+00:00,1.37e-11,9.072120428,12.26,-1.36,0,53.0237249,5.6512546,1,0,22,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 23:00:00+00:00,2.73e-11,8.343270302,12.28,-1.2,0,53.0237249,5.6512546,1,0,23,0,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 23:15:00+00:00,4.1e-11,7.791631818,12.23,-0.84,0,53.0237249,5.6512546,1,0,23,15,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 23:30:00+00:00,5.47e-11,7.239993334,12.22,-0.72,0,53.0237249,5.6512546,1,0,23,30,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
2021-08-07 23:45:00+00:00,5.47e-11,6.68835485,11.74,-0.57,0,53.0237249,5.6512546,1,0,23,45,453198871171.77747,13.700988753444454,154.07671101301855,7163.328694534054,0.03938641247286161,0.13208058062998412,-9.91,0.0,0.14,0.0
